[10/7/25 08:05AM] UPGRADED : Dagon'hai robe bottom, id: 14501, amount: 1 --into-- Shetani legs, id: 19138, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Champion gloves, id: 7462, amount: 1 --into-- Blessed gloves, id: 3318, amount: 1	
[10/7/25 11:46AM] UPGRADED : Shetani helm, id: 19140, amount: 1 --into-- Virtus mask, id: 6933, amount: 1	
[10/7/25 11:46AM] UPGRADED : Shetani helm, id: 19140, amount: 1 --into-- Virtus mask, id: 6933, amount: 1	
[10/7/25 11:46AM] UPGRADED : Shetani helm, id: 19140, amount: 1 --into-- Virtus mask, id: 6933, amount: 1	
[10/7/25 11:46AM] UPGRADED : Shetani helm, id: 19140, amount: 1 --into-- Virtus mask, id: 6933, amount: 1	
[10/7/25 11:46AM] UPGRADED : Shetani helm, id: 19140, amount: 1 --into-- Virtus mask, id: 6933, amount: 1	
[10/7/25 11:46AM] UPGRADED : Shetani helm, id: 19140, amount: 1 --into-- Virtus mask, id: 6933, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani body, id: 19139, amount: 1 --into-- Virtus robe top, id: 6934, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani body, id: 19139, amount: 1 --into-- Virtus robe top, id: 6934, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani body, id: 19139, amount: 1 --into-- Virtus robe top, id: 6934, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani body, id: 19139, amount: 1 --into-- Virtus robe top, id: 6934, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani body, id: 19139, amount: 1 --into-- Virtus robe top, id: 6934, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani body, id: 19139, amount: 1 --into-- Virtus robe top, id: 6934, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani body, id: 19139, amount: 1 --into-- Virtus robe top, id: 6934, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani body, id: 19139, amount: 1 --into-- Virtus robe top, id: 6934, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani body, id: 19139, amount: 1 --into-- Virtus robe top, id: 6934, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani body, id: 19139, amount: 1 --into-- Virtus robe top, id: 6934, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani body, id: 19139, amount: 1 --into-- Virtus robe top, id: 6934, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani body, id: 19139, amount: 1 --into-- Virtus robe top, id: 6934, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani body, id: 19139, amount: 1 --into-- Virtus robe top, id: 6934, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani body, id: 19139, amount: 1 --into-- Virtus robe top, id: 6934, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani body, id: 19139, amount: 1 --into-- Virtus robe top, id: 6934, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani body, id: 19139, amount: 1 --into-- Virtus robe top, id: 6934, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani staff, id: 5095, amount: 1 --into-- Brutal staff, id: 6936, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani staff, id: 5095, amount: 1 --into-- Brutal staff, id: 6936, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani staff, id: 5095, amount: 1 --into-- Brutal staff, id: 6936, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani legs, id: 19138, amount: 1 --into-- Virtus robe legs, id: 6935, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani legs, id: 19138, amount: 1 --into-- Virtus robe legs, id: 6935, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani legs, id: 19138, amount: 1 --into-- Virtus robe legs, id: 6935, amount: 1	
[10/7/25 11:47AM] UPGRADED : Shetani legs, id: 19138, amount: 1 --into-- Virtus robe legs, id: 6935, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:47AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tanker boots, id: 15031, amount: 1 --into-- Tainted boots, id: 19123, amount: 1	
[10/7/25 11:48AM] UPGRADED : Shetani helm, id: 19140, amount: 1 --into-- Virtus mask, id: 6933, amount: 1	
[10/7/25 11:48AM] UPGRADED : Shetani helm, id: 19140, amount: 1 --into-- Virtus mask, id: 6933, amount: 1	
[10/7/25 11:48AM] UPGRADED : Shetani helm, id: 19140, amount: 1 --into-- Virtus mask, id: 6933, amount: 1	
[10/7/25 11:48AM] UPGRADED : Shetani helm, id: 19140, amount: 1 --into-- Virtus mask, id: 6933, amount: 1	
[10/7/25 11:48AM] UPGRADED : Shetani helm, id: 19140, amount: 1 --into-- Virtus mask, id: 6933, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:48AM] UPGRADED : Tainted boots, id: 19123, amount: 1 --into-- Vixie boots, id: 6937, amount: 1	
[10/7/25 11:48AM] UPGRADED : Shetani helm, id: 19140, amount: 1 --into-- Virtus mask, id: 6933, amount: 1	
[10/7/25 11:48AM] UPGRADED : Shetani helm, id: 19140, amount: 1 --into-- Virtus mask, id: 6933, amount: 1	
[10/7/25 11:48AM] UPGRADED : Shetani helm, id: 19140, amount: 1 --into-- Virtus mask, id: 6933, amount: 1	
[10/7/25 11:48AM] UPGRADED : Shetani staff, id: 5095, amount: 1 --into-- Brutal staff, id: 6936, amount: 1	
[10/7/25 11:48AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/7/25 11:48AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/7/25 11:48AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/7/25 11:48AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/7/25 11:48AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/7/25 11:48AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/7/25 11:48AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/7/25 11:48AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/7/25 11:48AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/7/25 11:48AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/7/25 11:48AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/7/25 11:48AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/7/25 11:48AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/7/25 11:48AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/7/25 11:48AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/7/25 11:48AM] UPGRADED : Exotic helmet, id: 13996, amount: 1 --into-- Paladins helmet, id: 6927, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:49AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:50AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:50AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:50AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:50AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:50AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:50AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:50AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:50AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:50AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:50AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:50AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 11:50AM] UPGRADED : Kree'arra chainskirt, id: 18800, amount: 1 --into-- Pernix chaps, id: 6932, amount: 1	
[10/7/25 12:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:11PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:12PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:12PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:12PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:12PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:12PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:12PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:12PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:12PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:12PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:12PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:12PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:12PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:12PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:12PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:12PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:12PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
[10/7/25 12:12PM] UPGRADED : Kree'arra crossbow, id: 18799, amount: 1 --into-- Brutal Minigun, id: 19136, amount: 1	
