[10/7/25 12:24AM] Ghijf used command ::dr | Player rights = PLAYER	
[10/8/25 09:00AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:02AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:03AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:05AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:06AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:07AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:09AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:10AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:11AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:13AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:14AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:15AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:17AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:18AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:19AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:21AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:22AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:23AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:25AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:26AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:28AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:29AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:30AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:32AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:33AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:34AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:36AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:37AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:38AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:40AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:41AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:42AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:44AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:45AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:46AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:48AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:49AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:51AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:52AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:53AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:55AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:56AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:57AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 09:59AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:00AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:01AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:03AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:04AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:05AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:07AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:08AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:09AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:11AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:12AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:14AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:15AM] Ghijf used command ::eerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:16AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:18AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:19AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:20AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:22AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:23AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:24AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:26AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:27AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:28AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:30AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:31AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:32AM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 01:12PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:13PM] Ghijf used command ::help | Player rights = EMERALD_DONATOR	
[10/8/25 01:15PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:15PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:16PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:16PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:16PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:19PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:21PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:21PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:23PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:24PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:24PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:24PM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 01:26PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:27PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:28PM] Ghijf used command ::dr | Player rights = EMERALD_DONATOR	
[10/8/25 01:36PM] Ghijf used command ::seasonpass | Player rights = EMERALD_DONATOR	
[10/8/25 01:36PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 01:36PM] Ghijf used command ::seasonpass | Player rights = EMERALD_DONATOR	
[10/8/25 01:43PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:43PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:47PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:48PM] Ghijf used command ::dk | Player rights = EMERALD_DONATOR	
[10/8/25 01:55PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:57PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:57PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:58PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:58PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:58PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 01:59PM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 02:00PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 02:01PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 02:01PM] Ghijf used command ::upgrade | Player rights = EMERALD_DONATOR	
[10/8/25 02:02PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 02:02PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 02:04PM] Ghijf used command ::dr | Player rights = EMERALD_DONATOR	
[10/8/25 02:04PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 02:09PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 02:24PM] Ghijf used command ::szone | Player rights = EMERALD_DONATOR	
[10/8/25 02:29PM] Ghijf used command ::pp20d20d2102 | Player rights = EMERALD_DONATOR	
[10/8/25 02:34PM] Ghijf used command ::guides | Player rights = EMERALD_DONATOR	
[10/8/25 02:34PM] Ghijf used command ::guides | Player rights = EMERALD_DONATOR	
[10/8/25 02:49PM] Ghijf used command ::answer vote | Player rights = EMERALD_DONATOR	
[10/8/25 02:52PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 02:52PM] Ghijf used command ::save | Player rights = EMERALD_DONATOR	
[10/8/25 02:53PM] Ghijf used command ::saveme | Player rights = EMERALD_DONATOR	
[10/8/25 03:03PM] Ghijf used command ::answer varrock | Player rights = EMERALD_DONATOR	
[10/8/25 03:24PM] Ghijf used command ::answer ximf2mc292m92 | Player rights = EMERALD_DONATOR	
[10/8/25 03:25PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 03:25PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 03:25PM] Ghijf used command ::home | Player rights = EMERALD_DONATOR	
[10/8/25 03:26PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 03:26PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 03:26PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 03:27PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 03:27PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 03:27PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 03:27PM] Ghijf used command ::upgrade | Player rights = EMERALD_DONATOR	
[10/8/25 03:27PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 03:33PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 03:33PM] Ghijf used command ::afk | Player rights = EMERALD_DONATOR	
[10/8/25 03:34PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 03:34PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:03PM] Ghijf used command ::hellraiser | Player rights = EMERALD_DONATOR	
[10/8/25 10:03PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:04PM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:04PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:05PM] Ghijf used command ::hellraiser | Player rights = EMERALD_DONATOR	
[10/8/25 10:06PM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:06PM] Ghijf used command ::vboss | Player rights = EMERALD_DONATOR	
[10/8/25 10:06PM] Ghijf used command ::vboss | Player rights = EMERALD_DONATOR	
[10/8/25 10:07PM] Ghijf used command ::vote | Player rights = EMERALD_DONATOR	
[10/8/25 10:07PM] Ghijf used command ::voted | Player rights = EMERALD_DONATOR	
[10/8/25 10:07PM] Ghijf used command ::claim | Player rights = EMERALD_DONATOR	
[10/8/25 10:07PM] Ghijf used command ::reward | Player rights = EMERALD_DONATOR	
[10/8/25 10:10PM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:10PM] Ghijf used command ::naraku | Player rights = EMERALD_DONATOR	
[10/8/25 10:12PM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:17PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:17PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:17PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:17PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:18PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:18PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:18PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:18PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:18PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:18PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:19PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:19PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:19PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:19PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:19PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:19PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:19PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:20PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:20PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:20PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:20PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:20PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:20PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:21PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:21PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:21PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:21PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:21PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:21PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:21PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:22PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:22PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:22PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:22PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:22PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:22PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:22PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:23PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:23PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:23PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:23PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:23PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:23PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:24PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:24PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:24PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:24PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:24PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:24PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:24PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:24PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:25PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:25PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:25PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:25PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:26PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:26PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:26PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:26PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:26PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:26PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:27PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:27PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:28PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:28PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:28PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:28PM] Ghijf used command ::upgrade | Player rights = EMERALD_DONATOR	
[10/8/25 10:29PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:30PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:30PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:30PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:32PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:32PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/8/25 10:33PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:34PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:34PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 10:41PM] Ghijf used command ::seasonpass | Player rights = EMERALD_DONATOR	
[10/8/25 10:42PM] Ghijf used command ::prestige | Player rights = EMERALD_DONATOR	
[10/8/25 10:45PM] Ghijf used command ::emerald | Player rights = EMERALD_DONATOR	
[10/8/25 10:46PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 11:31PM] Ghijf used command ::dr | Player rights = EMERALD_DONATOR	
[10/8/25 11:31PM] Ghijf used command ::dr | Player rights = EMERALD_DONATOR	
[10/8/25 11:31PM] Ghijf used command ::maxhit | Player rights = EMERALD_DONATOR	
[10/8/25 11:31PM] Ghijf used command ::maxhit | Player rights = EMERALD_DONATOR	
[10/8/25 11:32PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 11:32PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 11:34PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 11:34PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 11:34PM] Ghijf used command ::upgrade | Player rights = EMERALD_DONATOR	
[10/8/25 11:34PM] Ghijf used command ::upgrade | Player rights = EMERALD_DONATOR	
[10/8/25 11:35PM] Ghijf used command ::help | Player rights = EMERALD_DONATOR	
[10/8/25 11:42PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 11:43PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 11:43PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 11:43PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 11:43PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 11:43PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 11:44PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 11:44PM] Ghijf used command ::commands | Player rights = EMERALD_DONATOR	
[10/8/25 11:45PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 11:46PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/8/25 11:57PM] Ghijf used command ::upgrade | Player rights = EMERALD_DONATOR	
[10/8/25 11:58PM] Ghijf used command ::upgrade | Player rights = EMERALD_DONATOR	
[10/8/25 11:59PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 12:03AM] Ghijf used command ::ref | Player rights = EMERALD_DONATOR	
[10/9/25 12:07AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 12:11AM] Ghijf used command ::pos | Player rights = EMERALD_DONATOR	
[10/9/25 12:23AM] Ghijf used command ::seasonpass | Player rights = EMERALD_DONATOR	
[10/9/25 12:40AM] Ghijf used command ::seasonpass | Player rights = EMERALD_DONATOR	
[10/9/25 12:41AM] Ghijf used command ::daily | Player rights = EMERALD_DONATOR	
[10/9/25 12:46AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 12:58AM] Ghijf used command ::seasonpass | Player rights = EMERALD_DONATOR	
[10/9/25 12:59AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:02AM] Ghijf used command ::seasonpass | Player rights = EMERALD_DONATOR	
[10/9/25 01:07AM] Ghijf used command ::seasonpass | Player rights = EMERALD_DONATOR	
[10/9/25 01:29AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:41AM] Ghijf used command ::seasonpass | Player rights = EMERALD_DONATOR	
[10/9/25 02:01AM] Ghijf used command ::seasonpass | Player rights = EMERALD_DONATOR	
[10/9/25 02:01AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:06AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:08AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:12AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:15AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:16AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:16AM] Ghijf used command ::maxhit | Player rights = EMERALD_DONATOR	
[10/9/25 02:18AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:18AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:18AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:20AM] Ghijf used command ::collectionlog | Player rights = EMERALD_DONATOR	
[10/9/25 02:20AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:21AM] Ghijf used command ::afk | Player rights = EMERALD_DONATOR	
[10/9/25 02:21AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:22AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:23AM] Ghijf used command ::seasonpass | Player rights = EMERALD_DONATOR	
[10/9/25 02:23AM] Ghijf used command ::upgrade | Player rights = EMERALD_DONATOR	
[10/9/25 02:23AM] Ghijf used command ::upgrade | Player rights = EMERALD_DONATOR	
[10/9/25 02:24AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:24AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:24AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:26AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:27AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:28AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:30AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:31AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 02:31AM] Ghijf used command ::afk | Player rights = EMERALD_DONATOR	
[10/9/25 02:31AM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 12:57PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 12:57PM] Ghijf used command ::nm | Player rights = EMERALD_DONATOR	
[10/9/25 12:57PM] Ghijf used command ::nm | Player rights = EMERALD_DONATOR	
[10/9/25 12:58PM] Ghijf used command ::nm | Player rights = EMERALD_DONATOR	
[10/9/25 12:59PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:03PM] Ghijf used command ::daily | Player rights = EMERALD_DONATOR	
[10/9/25 01:04PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:04PM] Ghijf used command ::daily | Player rights = EMERALD_DONATOR	
[10/9/25 01:05PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:06PM] Ghijf used command ::vote | Player rights = EMERALD_DONATOR	
[10/9/25 01:07PM] Ghijf used command ::voted | Player rights = EMERALD_DONATOR	
[10/9/25 01:09PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:09PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:10PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:11PM] Ghijf used command ::daily | Player rights = EMERALD_DONATOR	
[10/9/25 01:12PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:12PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:23PM] Ghijf used command ::perks | Player rights = EMERALD_DONATOR	
[10/9/25 01:23PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:23PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:25PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:25PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
[10/9/25 01:25PM] Ghijf used command ::bank | Player rights = EMERALD_DONATOR	
[10/9/25 01:26PM] Ghijf used command ::dissolveall | Player rights = EMERALD_DONATOR	
