[10/5/25 07:29AM]  [ Hank ]  Gave item to Spoon. Name: Case key. Id: 4186, amount: 5	
[10/8/25 08:33PM]  [ Sun ]  Gave item to Vibes. Name: Ring of Gluttony. Id: 6737, amount: 1	
[10/8/25 08:33PM]  [ Sun ]  Gave item to Vibes. Name: Tanker shield. Id: 12933, amount: 1	
[10/8/25 08:33PM]  [ Sun ]  Gave item to Vibes. Name: Tanker shield. Id: 12933, amount: 1	
[10/8/25 08:33PM]  [ Vibes ]  Received item from Sun. Name: Deity Boots. Id: 18881, amount: 1	
[10/8/25 08:33PM]  [ Vibes ]  Received item from Sun. Name: Sapphire mystery box. Id: 19116, amount: 10	
[10/8/25 08:33PM]  [ Vibes ]  Received item from Sun. Name: Ring of Gluttony. Id: 6737, amount: 1	
[10/8/25 08:33PM]  [ Vibes ]  Received item from Sun. Name: Ring of Gluttony. Id: 6737, amount: 1	
[10/8/25 08:33PM]  [ Vibes ]  Received item from Sun. Name: Tanker shield. Id: 12933, amount: 1	
[10/8/25 08:33PM]  [ Vibes ]  Received item from Sun. Name: Tanker shield. Id: 12933, amount: 1	
[10/8/25 09:06PM]  [ Sun ]  Received item from Vibes. Name: Invention xp lamp. Id: 21218, amount: 19	
[10/8/25 09:06PM]  [ Vibes ]  Gave item to Sun. Name: Invention xp lamp. Id: 21218, amount: 19	
[10/8/25 09:20PM]  [ Sun ]  Received item from Vibes. Name: Invention xp lamp. Id: 21218, amount: 290	
[10/8/25 09:20PM]  [ Vibes ]  Gave item to Sun. Name: Invention xp lamp. Id: 21218, amount: 290	
[10/8/25 09:22PM]  [ Sun ]  Gave item to Vibes. Name: Starter bones. Id: 23402, amount: 1	
[10/8/25 09:22PM]  [ Sun ]  Received item from Vibes. Name: Ruby Mystery Box. Id: 19114, amount: 15	
[10/8/25 09:22PM]  [ Sun ]  Received item from Vibes. Name: Beginner Mystery box. Id: 6199, amount: 6	
[10/8/25 09:22PM]  [ Sun ]  Received item from Vibes. Name: Sapphire mystery box. Id: 19116, amount: 1	
[10/8/25 09:22PM]  [ Sun ]  Received item from Vibes. Name: Reward Crate. Id: 10025, amount: 4	
[10/8/25 09:22PM]  [ Sun ]  Received item from Vibes. Name: Diabolical platebody. Id: 8861, amount: 1	
[10/8/25 09:22PM]  [ Sun ]  Received item from Vibes. Name: Diabolical platelegs. Id: 8862, amount: 1	
[10/8/25 09:22PM]  [ Sun ]  Received item from Vibes. Name: Magic helm (t5). Id: 8323, amount: 1	
[10/8/25 09:22PM]  [ Sun ]  Received item from Vibes. Name: Ganopurp staff. Id: 8809, amount: 1	
[10/8/25 09:22PM]  [ Sun ]  Received item from Vibes. Name: Diabolical boots. Id: 15830, amount: 1	
[10/8/25 09:22PM]  [ Sun ]  Received item from Vibes. Name: Range helm (T5). Id: 8330, amount: 1	
[10/8/25 09:22PM]  [ Sun ]  Received item from Vibes. Name: Diabolical boots. Id: 15830, amount: 1	
[10/8/25 09:22PM]  [ Sun ]  Received item from Vibes. Name: Ganopurp staff. Id: 8809, amount: 1	
[10/8/25 09:22PM]  [ Sun ]  Received item from Vibes. Name: Ice fury. Id: 15418, amount: 1	
[10/8/25 09:22PM]  [ Sun ]  Received item from Vibes. Name: Range body (T5). Id: 8331, amount: 1	
[10/8/25 09:22PM]  [ Sun ]  Received item from Vibes. Name: Diabolical boots. Id: 15830, amount: 1	
[10/8/25 09:22PM]  [ Sun ]  Received item from Vibes. Name: PVM ticket. Id: 5022, amount: 32214	
[10/8/25 09:22PM]  [ Vibes ]  Gave item to Sun. Name: Ruby Mystery Box. Id: 19114, amount: 15	
[10/8/25 09:22PM]  [ Vibes ]  Gave item to Sun. Name: Beginner Mystery box. Id: 6199, amount: 6	
[10/8/25 09:22PM]  [ Vibes ]  Gave item to Sun. Name: Sapphire mystery box. Id: 19116, amount: 1	
[10/8/25 09:22PM]  [ Vibes ]  Gave item to Sun. Name: Reward Crate. Id: 10025, amount: 4	
[10/8/25 09:22PM]  [ Vibes ]  Gave item to Sun. Name: Diabolical platebody. Id: 8861, amount: 1	
[10/8/25 09:22PM]  [ Vibes ]  Gave item to Sun. Name: Diabolical platelegs. Id: 8862, amount: 1	
[10/8/25 09:22PM]  [ Vibes ]  Gave item to Sun. Name: Magic helm (t5). Id: 8323, amount: 1	
[10/8/25 09:22PM]  [ Vibes ]  Gave item to Sun. Name: Ganopurp staff. Id: 8809, amount: 1	
[10/8/25 09:22PM]  [ Vibes ]  Gave item to Sun. Name: Diabolical boots. Id: 15830, amount: 1	
[10/8/25 09:22PM]  [ Vibes ]  Gave item to Sun. Name: Range helm (T5). Id: 8330, amount: 1	
[10/8/25 09:22PM]  [ Vibes ]  Gave item to Sun. Name: Diabolical boots. Id: 15830, amount: 1	
[10/8/25 09:22PM]  [ Vibes ]  Gave item to Sun. Name: Ganopurp staff. Id: 8809, amount: 1	
[10/8/25 09:22PM]  [ Vibes ]  Gave item to Sun. Name: Ice fury. Id: 15418, amount: 1	
[10/8/25 09:22PM]  [ Vibes ]  Gave item to Sun. Name: Range body (T5). Id: 8331, amount: 1	
[10/8/25 09:22PM]  [ Vibes ]  Gave item to Sun. Name: Diabolical boots. Id: 15830, amount: 1	
[10/8/25 09:22PM]  [ Vibes ]  Gave item to Sun. Name: PVM ticket. Id: 5022, amount: 32214	
[10/8/25 09:22PM]  [ Vibes ]  Received item from Sun. Name: Starter bones. Id: 23402, amount: 1	
[10/8/25 09:26PM]  [ History Hawk ]  Received item from Hank. Name: Avalon's Card Pack. Id: 23279, amount: 10	
[10/8/25 09:26PM]  [ History Hawk ]  Received item from Hank. Name: Light Attachment. Id: 10949, amount: 10	
[10/8/25 09:26PM]  [ History Hawk ]  Received item from Hank. Name: Owner Attachment. Id: 22110, amount: 1	
[10/8/25 09:26PM]  [ History Hawk ]  Received item from Hank. Name: Owner Attachment. Id: 22110, amount: 1	
[10/8/25 09:26PM]  [ History Hawk ]  Received item from Hank. Name: Owner Attachment. Id: 22110, amount: 1	
[10/8/25 09:26PM]  [ Hank ]  Gave item to History Hawk. Name: Avalon's Card Pack. Id: 23279, amount: 10	
[10/8/25 09:26PM]  [ Hank ]  Gave item to History Hawk. Name: Light Attachment. Id: 10949, amount: 10	
[10/8/25 09:26PM]  [ Hank ]  Gave item to History Hawk. Name: Owner Attachment. Id: 22110, amount: 1	
[10/8/25 09:26PM]  [ Hank ]  Gave item to History Hawk. Name: Owner Attachment. Id: 22110, amount: 1	
[10/8/25 09:26PM]  [ Hank ]  Gave item to History Hawk. Name: Owner Attachment. Id: 22110, amount: 1	
[10/9/25 11:59PM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Melee platelegs (T5). Id: 8328, amount: 1	
[10/9/25 11:59PM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Melee body (T5). Id: 8327, amount: 1	
[10/9/25 11:59PM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Melee helm (T5). Id: 8326, amount: 1	
[10/9/25 11:59PM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Trinity hammers. Id: 22084, amount: 1	
[10/9/25 11:59PM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Ring of Gluttony. Id: 6737, amount: 1	
[10/9/25 11:59PM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Aura (T1). Id: 23044, amount: 1	
[10/9/25 11:59PM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Art's amulet. Id: 19892, amount: 1	
[10/9/25 11:59PM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Melee platelegs (T5). Id: 8328, amount: 1	
[10/9/25 11:59PM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Melee body (T5). Id: 8327, amount: 1	
[10/9/25 11:59PM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Melee helm (T5). Id: 8326, amount: 1	
[10/9/25 11:59PM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Trinity hammers. Id: 22084, amount: 1	
[10/9/25 11:59PM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Ring of Gluttony. Id: 6737, amount: 1	
[10/9/25 11:59PM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Aura (T1). Id: 23044, amount: 1	
[10/9/25 11:59PM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Art's amulet. Id: 19892, amount: 1	
[10/10/25 12:14AM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Fury shark. Id: 17817, amount: 395	
[10/10/25 12:14AM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Fury shark. Id: 17817, amount: 395	
[10/10/25 12:30AM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Diabolical bones. Id: 3285, amount: 1177	
[10/10/25 12:30AM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Diabolical bones. Id: 3285, amount: 1177	
[10/10/25 12:40AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Diabolical bones. Id: 3285, amount: 662	
[10/10/25 12:40AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Azure Casket. Id: 15003, amount: 1	
[10/10/25 12:40AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Ruby Mystery Box. Id: 19114, amount: 1	
[10/10/25 12:40AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Diabolical bones. Id: 3285, amount: 662	
[10/10/25 12:40AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Azure Casket. Id: 15003, amount: 1	
[10/10/25 12:40AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Ruby Mystery Box. Id: 19114, amount: 1	
[10/10/25 12:41AM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Corrupt maxiblood helm. Id: 18753, amount: 1	
[10/10/25 12:41AM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Corrupt maxiblood helm. Id: 18753, amount: 1	
[10/10/25 08:40AM]  [ Kursed ]  Received item from Hank. Name: Vote scroll. Id: 23020, amount: 5	
[10/10/25 08:40AM]  [ Kursed ]  Received item from Hank. Name: Fortune Chest. Id: 23002, amount: 5	
[10/10/25 08:40AM]  [ Hank ]  Gave item to Kursed. Name: Vote scroll. Id: 23020, amount: 5	
[10/10/25 08:40AM]  [ Hank ]  Gave item to Kursed. Name: Fortune Chest. Id: 23002, amount: 5	
[10/10/25 10:19AM]  [ Loki ]  Received item from Kursed. Name: Collector necklace. Id: 19886, amount: 1	
[10/10/25 10:19AM]  [ Kursed ]  Gave item to Loki. Name: Collector necklace. Id: 19886, amount: 1	
[10/10/25 10:45AM]  [ Sun ]  Received item from Vibes. Name: Slayer Crate. Id: 7120, amount: 3	
[10/10/25 10:45AM]  [ Sun ]  Received item from Vibes. Name: OP Box. Id: 20488, amount: 6	
[10/10/25 10:45AM]  [ Sun ]  Received item from Vibes. Name: PvM ticket pack (1k). Id: 21220, amount: 3	
[10/10/25 10:45AM]  [ Sun ]  Received item from Vibes. Name: PvM Box. Id: 7956, amount: 534	
[10/10/25 10:45AM]  [ Sun ]  Received item from Vibes. Name: Ruby Mystery Box. Id: 19114, amount: 15	
[10/10/25 10:45AM]  [ Sun ]  Received item from Vibes. Name: PvM Box (t2). Id: 22214, amount: 103	
[10/10/25 10:45AM]  [ Sun ]  Received item from Vibes. Name: Sapphire mystery box. Id: 19116, amount: 32	
[10/10/25 10:45AM]  [ Sun ]  Received item from Vibes. Name: Blast bow. Id: 22083, amount: 1	
[10/10/25 10:45AM]  [ Sun ]  Received item from Vibes. Name: Corrupt archie bow. Id: 18636, amount: 1	
[10/10/25 10:45AM]  [ Vibes ]  Gave item to Sun. Name: Slayer Crate. Id: 7120, amount: 3	
[10/10/25 10:45AM]  [ Vibes ]  Gave item to Sun. Name: OP Box. Id: 20488, amount: 6	
[10/10/25 10:45AM]  [ Vibes ]  Gave item to Sun. Name: PvM ticket pack (1k). Id: 21220, amount: 3	
[10/10/25 10:45AM]  [ Vibes ]  Gave item to Sun. Name: PvM Box. Id: 7956, amount: 534	
[10/10/25 10:45AM]  [ Vibes ]  Gave item to Sun. Name: Ruby Mystery Box. Id: 19114, amount: 15	
[10/10/25 10:45AM]  [ Vibes ]  Gave item to Sun. Name: PvM Box (t2). Id: 22214, amount: 103	
[10/10/25 10:45AM]  [ Vibes ]  Gave item to Sun. Name: Sapphire mystery box. Id: 19116, amount: 32	
[10/10/25 10:45AM]  [ Vibes ]  Gave item to Sun. Name: Blast bow. Id: 22083, amount: 1	
[10/10/25 10:45AM]  [ Vibes ]  Gave item to Sun. Name: Corrupt archie bow. Id: 18636, amount: 1	
[10/10/25 10:50AM]  [ Vibes ]  Received item from Sun. Name: $5 Bond. Id: 6769, amount: 1	
[10/10/25 10:50AM]  [ Sun ]  Gave item to Vibes. Name: $5 Bond. Id: 6769, amount: 1	
[10/10/25 10:56AM]  [ Vibes ]  Gave item to Sun. Name: Antique lamp. Id: 11137, amount: 92	
[10/10/25 10:56AM]  [ Sun ]  Received item from Vibes. Name: Antique lamp. Id: 11137, amount: 92	
[10/10/25 03:14PM]  [ History Hawk ]  Gave item to Kursed. Name: PVM ticket. Id: 5022, amount: 200000	
[10/10/25 03:14PM]  [ History Hawk ]  Received item from Kursed. Name: Levincia tokens. Id: 12855, amount: 200000	
[10/10/25 03:14PM]  [ Kursed ]  Gave item to History Hawk. Name: Levincia tokens. Id: 12855, amount: 200000	
[10/10/25 03:14PM]  [ Kursed ]  Received item from History Hawk. Name: PVM ticket. Id: 5022, amount: 200000	
[10/10/25 03:24PM]  [ Spoon ]  Gave item to History Hawk. Name: Owner cape. Id: 7995, amount: 1	
[10/10/25 03:24PM]  [ Spoon ]  Gave item to History Hawk. Name: Levincia tokens. Id: 12855, amount: 100000000	
[10/10/25 03:24PM]  [ Spoon ]  Received item from History Hawk. Name: Owner Potion. Id: 23242, amount: 1	
[10/10/25 03:24PM]  [ History Hawk ]  Gave item to Spoon. Name: Owner Potion. Id: 23242, amount: 1	
[10/10/25 03:24PM]  [ History Hawk ]  Received item from Spoon. Name: Owner cape. Id: 7995, amount: 1	
[10/10/25 03:24PM]  [ History Hawk ]  Received item from Spoon. Name: Levincia tokens. Id: 12855, amount: 100000000	
[10/10/25 03:25PM]  [ History Hawk ]  Received item from Spoon. Name: Levincia tokens. Id: 12855, amount: 50000000	
[10/10/25 03:25PM]  [ Spoon ]  Gave item to History Hawk. Name: Levincia tokens. Id: 12855, amount: 50000000	
[10/10/25 04:38PM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Sanguinesti Legends staff. Id: 17011, amount: 1	
[10/10/25 04:38PM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Sanguinesti Legends staff. Id: 17011, amount: 1	
[10/10/25 04:48PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Levincia tokens. Id: 12855, amount: 32000	
[10/10/25 04:48PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Ruby Mystery Box. Id: 19114, amount: 1	
[10/10/25 04:48PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Upgrade Token pack (100k). Id: 15288, amount: 1	
[10/10/25 04:48PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Launch casket. Id: 20489, amount: 3	
[10/10/25 04:48PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Emerald mystery box. Id: 19115, amount: 2	
[10/10/25 04:48PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Beginner Mystery box. Id: 6199, amount: 21	
[10/10/25 04:48PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Crystal key. Id: 989, amount: 57	
[10/10/25 04:48PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Levincia tokens. Id: 12855, amount: 32000	
[10/10/25 04:48PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Ruby Mystery Box. Id: 19114, amount: 1	
[10/10/25 04:48PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Upgrade Token pack (100k). Id: 15288, amount: 1	
[10/10/25 04:48PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Launch casket. Id: 20489, amount: 3	
[10/10/25 04:48PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Emerald mystery box. Id: 19115, amount: 2	
[10/10/25 04:48PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Beginner Mystery box. Id: 6199, amount: 21	
[10/10/25 04:48PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Crystal key. Id: 989, amount: 57	
[10/10/25 05:29PM]  [ Bishop ]  Received item from Kursed. Name: Elite staff. Id: 8412, amount: 1	
[10/10/25 05:29PM]  [ Kursed ]  Gave item to Bishop. Name: Elite staff. Id: 8412, amount: 1	
[10/10/25 06:13PM]  [ Bishop ]  Received item from Kursed. Name: Collector necklace. Id: 19886, amount: 1	
[10/10/25 06:13PM]  [ Kursed ]  Gave item to Bishop. Name: Collector necklace. Id: 19886, amount: 1	
[10/10/25 06:20PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Sanguinesti Legends staff. Id: 17011, amount: 1	
[10/10/25 06:20PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Sanguinesti Legends staff. Id: 17011, amount: 1	
[10/10/25 06:44PM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Sanguinesti Legends staff. Id: 17011, amount: 1	
[10/10/25 06:44PM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Sanguinesti Legends staff. Id: 17011, amount: 1	
[10/10/25 07:17PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Vote Mystery Box. Id: 15501, amount: 1	
[10/10/25 07:17PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Antique lamp. Id: 11137, amount: 10	
[10/10/25 07:17PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Special bones. Id: 2026, amount: 25	
[10/10/25 07:17PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Vote scroll. Id: 23020, amount: 1	
[10/10/25 07:17PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: PVM ticket. Id: 5022, amount: 52742	
[10/10/25 07:17PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Starter bones. Id: 23402, amount: 224	
[10/10/25 07:17PM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Reward Crate. Id: 10025, amount: 2	
[10/10/25 07:17PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Vote Mystery Box. Id: 15501, amount: 1	
[10/10/25 07:17PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Antique lamp. Id: 11137, amount: 10	
[10/10/25 07:17PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Special bones. Id: 2026, amount: 25	
[10/10/25 07:17PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Vote scroll. Id: 23020, amount: 1	
[10/10/25 07:17PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: PVM ticket. Id: 5022, amount: 52742	
[10/10/25 07:17PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Starter bones. Id: 23402, amount: 224	
[10/10/25 07:17PM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Reward Crate. Id: 10025, amount: 2	
[10/10/25 11:12PM]  [ Blayko ]  Received item from Kursed. Name: Vote scroll. Id: 23020, amount: 5	
[10/10/25 11:12PM]  [ Blayko ]  Received item from Kursed. Name: Shikruu platelegs. Id: 8802, amount: 1	
[10/10/25 11:12PM]  [ Blayko ]  Received item from Kursed. Name: Shikruu full helm. Id: 8800, amount: 1	
[10/10/25 11:12PM]  [ Blayko ]  Received item from Kursed. Name: Shikruu platebody. Id: 8801, amount: 1	
[10/10/25 11:12PM]  [ Blayko ]  Received item from Kursed. Name: Elite Sword (aoe). Id: 8410, amount: 1	
[10/10/25 11:12PM]  [ Blayko ]  Received item from Kursed. Name: Elite dragon bones. Id: 18830, amount: 500	
[10/10/25 11:12PM]  [ Kursed ]  Gave item to Blayko. Name: Vote scroll. Id: 23020, amount: 5	
[10/10/25 11:12PM]  [ Kursed ]  Gave item to Blayko. Name: Shikruu platelegs. Id: 8802, amount: 1	
[10/10/25 11:12PM]  [ Kursed ]  Gave item to Blayko. Name: Shikruu full helm. Id: 8800, amount: 1	
[10/10/25 11:12PM]  [ Kursed ]  Gave item to Blayko. Name: Shikruu platebody. Id: 8801, amount: 1	
[10/10/25 11:12PM]  [ Kursed ]  Gave item to Blayko. Name: Elite Sword (aoe). Id: 8410, amount: 1	
[10/10/25 11:12PM]  [ Kursed ]  Gave item to Blayko. Name: Elite dragon bones. Id: 18830, amount: 500	
[10/11/25 03:38AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Sanguinesti Legends staff. Id: 17011, amount: 1	
[10/11/25 03:38AM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Maxiblood whip. Id: 18750, amount: 1	
[10/11/25 03:38AM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Maxiblood whip. Id: 18750, amount: 1	
[10/11/25 03:38AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Sanguinesti Legends staff. Id: 17011, amount: 1	
[10/11/25 03:40AM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Owner Potion. Id: 23242, amount: 1	
[10/11/25 03:40AM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Owner Potion. Id: 23242, amount: 1	
[10/11/25 03:40AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Owner Potion. Id: 23242, amount: 1	
[10/11/25 03:40AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Owner Potion. Id: 23242, amount: 1	
[10/11/25 03:41AM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Sanguinesti Legends staff. Id: 17011, amount: 1	
[10/11/25 03:41AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Maxiblood whip. Id: 18750, amount: 1	
[10/11/25 03:41AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Maxiblood whip. Id: 18750, amount: 1	
[10/11/25 03:41AM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Sanguinesti Legends staff. Id: 17011, amount: 1	
[10/11/25 04:15AM]  [ Mystima ]  Received item from Ezpz Ghijf. Name: Sanguinesti Legends staff. Id: 17011, amount: 1	
[10/11/25 04:15AM]  [ Ezpz Ghijf ]  Gave item to Mystima. Name: Sanguinesti Legends staff. Id: 17011, amount: 1	
[10/11/25 05:00AM]  [ Hank ]  Gave item to Delicious. Name: $100 Bond. Id: 10943, amount: 2	
[10/11/25 05:00AM]  [ Hank ]  Gave item to Delicious. Name: Monthly Membership Pass. Id: 23392, amount: 1	
[10/11/25 05:00AM]  [ Delicious ]  Received item from Hank. Name: $100 Bond. Id: 10943, amount: 2	
[10/11/25 05:00AM]  [ Delicious ]  Received item from Hank. Name: Monthly Membership Pass. Id: 23392, amount: 1	
[10/11/25 05:17AM]  [ Hank ]  Gave item to Delicious. Name: $10 Bond. Id: 10942, amount: 1	
[10/11/25 05:17AM]  [ Hank ]  Gave item to Delicious. Name: Azure Casket. Id: 15003, amount: 1	
[10/11/25 05:17AM]  [ Hank ]  Gave item to Delicious. Name: Launch casket. Id: 20489, amount: 1	
[10/11/25 05:17AM]  [ Hank ]  Gave item to Delicious. Name: OP Box. Id: 20488, amount: 1	
[10/11/25 05:17AM]  [ Hank ]  Gave item to Delicious. Name: Sapphire mystery box. Id: 19116, amount: 5	
[10/11/25 05:17AM]  [ Hank ]  Gave item to Delicious. Name: Emerald mystery box. Id: 19115, amount: 3	
[10/11/25 05:17AM]  [ Hank ]  Gave item to Delicious. Name: Ruby Mystery Box. Id: 19114, amount: 2	
[10/11/25 05:17AM]  [ Delicious ]  Received item from Hank. Name: $10 Bond. Id: 10942, amount: 1	
[10/11/25 05:17AM]  [ Delicious ]  Received item from Hank. Name: Azure Casket. Id: 15003, amount: 1	
[10/11/25 05:17AM]  [ Delicious ]  Received item from Hank. Name: Launch casket. Id: 20489, amount: 1	
[10/11/25 05:17AM]  [ Delicious ]  Received item from Hank. Name: OP Box. Id: 20488, amount: 1	
[10/11/25 05:17AM]  [ Delicious ]  Received item from Hank. Name: Sapphire mystery box. Id: 19116, amount: 5	
[10/11/25 05:17AM]  [ Delicious ]  Received item from Hank. Name: Emerald mystery box. Id: 19115, amount: 3	
[10/11/25 05:17AM]  [ Delicious ]  Received item from Hank. Name: Ruby Mystery Box. Id: 19114, amount: 2	
[10/11/25 06:55AM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Sapphire mystery box. Id: 19116, amount: 106	
[10/11/25 06:55AM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: Emerald mystery box. Id: 19115, amount: 41	
[10/11/25 06:55AM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: PvM Box. Id: 7956, amount: 156	
[10/11/25 06:55AM]  [ Ghijf ]  Gave item to Ezpz Ghijf. Name: PvM Box (t2). Id: 22214, amount: 187	
[10/11/25 06:55AM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Sapphire mystery box. Id: 19116, amount: 106	
[10/11/25 06:55AM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: Emerald mystery box. Id: 19115, amount: 41	
[10/11/25 06:55AM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: PvM Box. Id: 7956, amount: 156	
[10/11/25 06:55AM]  [ Ezpz Ghijf ]  Received item from Ghijf. Name: PvM Box (t2). Id: 22214, amount: 187	
[10/11/25 06:56AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Ruby Mystery Box. Id: 19114, amount: 50	
[10/11/25 06:56AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Vote scroll. Id: 23020, amount: 5	
[10/11/25 06:56AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Melee helm (T5). Id: 8326, amount: 1	
[10/11/25 06:56AM]  [ Ezpz Ghijf ]  Gave item to Ghijf. Name: Trinity hammers. Id: 22084, amount: 1	
[10/11/25 06:56AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Ruby Mystery Box. Id: 19114, amount: 50	
[10/11/25 06:56AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Vote scroll. Id: 23020, amount: 5	
[10/11/25 06:56AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Melee helm (T5). Id: 8326, amount: 1	
[10/11/25 06:56AM]  [ Ghijf ]  Received item from Ezpz Ghijf. Name: Trinity hammers. Id: 22084, amount: 1	
[10/11/25 06:59AM]  [ Ezpz Ghijf1 ]  Received item from Ghijf. Name: Blood Twisted bow. Id: 23226, amount: 1	
[10/11/25 06:59AM]  [ Ghijf ]  Gave item to Ezpz Ghijf1. Name: Blood Twisted bow. Id: 23226, amount: 1	
[10/11/25 07:07AM]  [ Ezpz Ghijf1 ]  Gave item to Ghijf. Name: Ruby Mystery Box. Id: 19114, amount: 3	
[10/11/25 07:07AM]  [ Ezpz Ghijf1 ]  Gave item to Ghijf. Name: Blood Twisted bow. Id: 23226, amount: 1	
[10/11/25 07:07AM]  [ Ezpz Ghijf1 ]  Gave item to Ghijf. Name: Reward Crate. Id: 10025, amount: 3	
[10/11/25 07:07AM]  [ Ezpz Ghijf1 ]  Gave item to Ghijf. Name: Launch casket. Id: 20489, amount: 3	
[10/11/25 07:07AM]  [ Ezpz Ghijf1 ]  Gave item to Ghijf. Name: Goodiebag box. Id: 6833, amount: 1	
[10/11/25 07:07AM]  [ Ezpz Ghijf1 ]  Gave item to Ghijf. Name: Sapphire mystery box. Id: 19116, amount: 2	
